,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
10293,gp:AOqpTOECOs_wYIfOQZUhgm8xQ4NDMBBvO8P0mMAbzxfCfaQzkzqAafuF3SUi9FcioT_COqYSPPq-WV_5fmtOcw,Parth Sane,https://play-lh.googleusercontent.com/a/AATXAJyL4LrwtNFC_nL3sWhQ7iq9RsTFIW4qd8kVVKDRVw=mo,Phone pe are nice app I use it to pay bills But it Not adding my bank account showing unable to send sms my sms pack have more balance and internet connection also good so why this problem are there?,3,0,4.1.25,2021-11-11 13:04:41,"Hi Parth, we understand your concern. Please ensure that the below conditions are met:
*Incoming SMS is active
*DND is inactive
*Ensure that the PhonePe app has permission to read the SMS
The above-given steps should resolve the issue. Kindly write to us via our webform: https://support.phonepe.com/, if the issue persists. ^AS",2021-11-11 13:16:26
10294,gp:AOqpTOF9P_eEIQoNczwjx0C9uFx3rbpyMHz2aS6Hx7oWxrgpRV3TcKZJuTv58gSEiMxyU-LjeTFdEztrrhm0lQ,shubham patil,https://play-lh.googleusercontent.com/a/AATXAJzYhmv6q7xvMEcWjsDjGs10YMQ-YKXZfO9XLv0y=mo,safe and convenient,4,0,4.0.18,2021-11-11 13:04:00,,
10295,gp:AOqpTOFApJ6J4zpFoUPyj9TvkT6V8j8qaRqjxUFLNi8tXI8Pp4I5LsaP0ulzQzE1RLuBQFmJpjq4WZYO_mnyMA,Venkatesha M,https://play-lh.googleusercontent.com/a/AATXAJzgbtfxXcoms76n-g4eA6AtWhsRvczESAL-QNEm=mo,Good,5,0,4.1.25,2021-11-11 13:01:07,,
10296,gp:AOqpTOGyYf1cnlZlqvpaXR9euOmlfncNdLCFtFdC4EcpeGj2uvP4-ynsO0RabHx1eIZuz6YnTus8danf8h4i-w,Jaggi K S Jaggi K S,https://play-lh.googleusercontent.com/a-/AOh14GgkQbssoZDQiW1yVyeHlwXICuvHcV13WpDhXPeZ,Supar,4,0,4.0.18,2021-11-11 12:58:20,,
10297,gp:AOqpTOHd4EbEgT7iutur3QRmJErKDaZPkapbjx3uGBTVAy_OkNZtuvnxyODaH8G-J0UbJo-JRn024iJC3dQsMA,vijayganesh ganesh,https://play-lh.googleusercontent.com/a/AATXAJx_-rj1Smm_otbY-PfpGozrOV66UbPWF4gSZuaPfQ=mo,"Very easy to send amount ,great service",5,0,4.1.25,2021-11-11 12:57:58,,
10298,gp:AOqpTOHNdOQqtfJC2MV6O8RGz5PlKVYZWW0a9WS7Zw5pkfi0UEUXFX0GrIj0e40ZWXcJN6_a3HacBrsvLBaaKg,Y RL,https://play-lh.googleusercontent.com/a/AATXAJzAYIGZolgQU082W_SDXVgCwmBd5cfv2sC2TfLW=mo,Nice app for sending money 👍,5,0,4.1.02,2021-11-11 12:57:31,,
10299,gp:AOqpTOFV5icLVCWhZPQAPB4t251hX19-EyjQciWPIpVri9j1aEdLOQpKLJabdA_cvRmsLWd-rHkTsGX682JXSA,parmar sab,https://play-lh.googleusercontent.com/a-/AOh14Gj96cznt7oVgQMTpH6wtdDoPkkBmS2EY-QbUwd-,Moj me,5,0,4.1.25,2021-11-11 12:56:42,,
10300,gp:AOqpTOEVcp_ptr0Sog_wNJTAT5oO8zhdWcPl8r8DWpXkQMP63xNhhRqvXMZenELVrueTLwCipaYynL0RhxN3ZQ,Kadiyala Srinivassing,https://play-lh.googleusercontent.com/a/AATXAJxOFvE62y7HeyKGAYlXIF5L1JsjvUev0x73iTAh=mo,Nice app,4,0,4.1.25,2021-11-11 12:56:30,,
10301,gp:AOqpTOGmvMluACTlou4QlW7ps_BpepMaOPR-cK1_FxldIXiPas_zB3Dgb7XAAXM5yl3kxUfVTvWuwt6-AOKnMA,shipra pandey,https://play-lh.googleusercontent.com/a-/AOh14GjrcmKLwDoNoHKQb2rJXIOSQm0iPoSnR1pNBic6ng,Very nice app,5,0,4.1.23,2021-11-11 12:56:25,,
10302,gp:AOqpTOENNMtbY9Dzq_R9cOKMFF7Px30dBaHYjokg-8LPsIZYW8kSuPrdx8CBdDXD2ol0CnMHvCh1xeViWu2Nfw,Nirosha Ankadala,https://play-lh.googleusercontent.com/a/AATXAJwYnsE8R9S_2LaL6CRbaksLHT-hzActSSbqvube=mo,Super,5,0,4.1.25,2021-11-11 12:56:05,,
10303,gp:AOqpTOHf5BCUrog_hSwgg2K_dj8WGG-mJ2pWdwsF00zZjrjAGnmGW_ulvgUCtX1hyA3HPj3bVsRSogvxXSzkRQ,KL GUPTA,https://play-lh.googleusercontent.com/a/AATXAJzVdC9v7DyMF8lmFCU0Bq9flcPIwjoNT68SUMJt=mo,Excellent App,5,0,4.1.25,2021-11-11 12:54:50,,
10304,gp:AOqpTOFQ4Ynzb1wjyBD6mrWg9TdmdqSxPbANrCPvaJAXt5YcGCy5Tjh2rhBlYmcbJ1BvPq6mxP9OEN5d63kpqA,Preetham Poojari,https://play-lh.googleusercontent.com/a-/AOh14GherKFepiad2xeBywNPeKwC-1bNB1DdpaCF-j6rQA,Bakwas app,1,0,4.1.25,2021-11-11 12:54:40,"Hi Preetham, it appears that you had an unpleasant experience with us. We would like to know more about your concern and set things right for you. Requesting you to reach out to us via our in-app support. We assure you that we will look into it on priority. ^AS
",2021-11-11 13:02:04
10305,gp:AOqpTOGbAtFDQAVcMIPNvsurxJfyqUynKXqwNbCqwJUCkw5RzsD3e8cGhkWv6LliJACo06aI8DZyqka5p1Cnkw,Shaik Ghouseuddin,https://play-lh.googleusercontent.com/a-/AOh14Gj4eIJzWrooh9YB8v32lcZXBCCzL47X1iWkQQDipg,Good service,5,0,4.1.25,2021-11-11 12:53:23,,
10306,gp:AOqpTOGNoOQnLQ6wsv8uAxjIQfIPsFMWAXF1F1xRi4AvFKVSh3XGkq_cU0dSS-tcC9aO1YFeygDd0Jwd9QFyaA,Parkhi Naveen,https://play-lh.googleusercontent.com/a-/AOh14Gjlvi-S9ZUL4Jvwpw5VulSPlGsKgeF1_8diZVtQtA,Süper,5,0,4.1.07,2021-11-11 12:52:44,,
10307,gp:AOqpTOHxpHaJACLv-QmUHdF-OVOqumTwgJeVgug3EW3mc2huvQp1p-FusueM8I7xE3tWkSDCqEOMPc7tgHdpjA,Kshama Singh,https://play-lh.googleusercontent.com/a/AATXAJxT3boOLzkaOPtjLddIimqElvbnhZIphD111jeX=mo,Vry gud app.,1,0,4.1.21,2021-11-11 12:52:45,"Hi Kshama! Thank you for the review. Please let us know the reason behind the low rating via our in-app support. We'd be happy to improve our app based on your suggestions. ^AS
",2021-11-11 13:02:37
10308,gp:AOqpTOGaPBoitGKoS3NwLd1DJvBwi53hcH4WZvTYW8C9q7QP8l9DTCrLqwWZIwIcd-QFxS3k7QeVTlXdUJ4y8g,Mazhar Mazhar,https://play-lh.googleusercontent.com/a-/AOh14GhdiFH-iEVA1xstRQQTocvel0By4PruKgagtb_CWQ,Good,4,0,4.1.25,2021-11-11 12:52:39,,
10309,gp:AOqpTOEuZA3NzC2madWrQ72ZWGpQs6jluXd9J96bvjDy_lv9aeoy0GT-6UDymqS75SoziGLsTR9gkumQ-_eHJw,Govinda Landage,https://play-lh.googleusercontent.com/a/AATXAJzKK9tm5OkrWlzNcWcqssk5qO0q5SnFS21JQHma=mo,डडश श श,3,0,4.1.25,2021-11-11 12:52:30,"Hi Govinda, please elaborate on your concern via our in-app support so that we can assist you accordingly. At PhonePe our primary goal is to ensure the best in class customer experience. ^AS
",2021-11-11 13:03:16
10310,gp:AOqpTOHKvwQYwZOxfQsEKxkRRkBrXVMRKJTEymkS13EmQng5GBQVI_FavMy8Wtl5mUuj3fK1DX1H318gS7gb_w,Yavad Lal Munda,https://play-lh.googleusercontent.com/a-/AOh14Gh1bE97uHDKPeOPEideB5HF4w6ydmDkj9Yfwi_b,Very Good,4,0,4.1.25,2021-11-11 12:52:19,,
10311,gp:AOqpTOFvLfdHMSpLrjk_dTindxyHmqwmkH5kFvdPoBofHbDLHGF4GnexLyyxsspj1P6vfBPr8tWc5rtkqA9EmA,Sadiya Shaheen,https://play-lh.googleusercontent.com/a/AATXAJy4oLPqlVlJdABqnugvxVCdGfLRROeZPm35DNEF=mo,Gold sell problem Five days old gold sell nahi ho raha hai,1,0,4.1.25,2021-11-11 12:52:04,"Hi Sadiya, we regret the inconvenience caused. We would like to get this checked. Please reach out to us via our in-app support with the error screenshot. Be assured we will help you with this. ^AS
",2021-11-11 13:04:01
10312,gp:AOqpTOFbQUBkB9ptuwrWP0Le6eaM1JACChJxhNs9t_teUYDT3i-TpveUROZbz7v9tVpIvfyqFvaadpvhNIZTPg,Arvind Kumar,https://play-lh.googleusercontent.com/a/AATXAJw2dm6jW1pG8-SDEG1OJVIFK1ZPp11TpC3Oy2PD=mo,Best app for banking.,4,0,4.1.25,2021-11-11 12:51:38,,
10313,gp:AOqpTOE5lC5FkjP4BHTTS9egOfahbXKe9kc47SYFTbmxWp6XY7ZdFEoVJ0an_50mkx3NW6-oj6lizSfm9ZC4ew,Sajan Mirza,https://play-lh.googleusercontent.com/a-/AOh14GijTCyOIW0JjjxPxvdSMp97-G3ECK6s_men9uQxhg,Good,5,0,4.1.21,2021-11-11 12:51:33,,
10314,gp:AOqpTOH91riWXmrx71KhSjITsdhS2u6GPc2b6XMyGTRxqQK6Fu8DnjtYY7x2SytdWXf076tO9Yvev_2nK6XaIQ,LoVe YoU JITEN,https://play-lh.googleusercontent.com/a-/AOh14GivncNIlqVuNaCZwbbjEMeQG2gmVfRoz9BjgTID,lovely,5,0,,2021-11-11 12:51:34,,
10315,gp:AOqpTOHYmw63DWICfEVLAB3SBK0-oqNuQJAx-sF-Nf908RFKnMw7vqQ_NmNZUEj-N9UdYZS1-7PXxkG9HUuoJQ,shirish bhosale,https://play-lh.googleusercontent.com/a-/AOh14GgjE5BlHXR75HAD8BkuBNzFdbtN174_hjVCXOGgww,Best App For Transaction.,5,0,,2021-11-11 12:51:24,,
10316,gp:AOqpTOFIBhE2nSY5SPAlSW7z5tU1SLLvYWIECnk-Ro9mtXHOkX5yD63WUMaWnGOlnAvZOh7LH7glDV7SHdzzww,lakhvinder singh,https://play-lh.googleusercontent.com/a/AATXAJwSNtf-CFXhXYv9geSwQ3meg5iKbusKASi-SwN7=mo,Great,5,0,4.1.25,2021-11-11 12:51:12,,
10317,gp:AOqpTOEgzQsQsvhwgWKlD67I_GO_jlr0BWhdEEl-BFM0wILRBF4DLW9efo1Lzh2450K9XtyNkIo-hDx92R6kWA,SARIFA BIBI,https://play-lh.googleusercontent.com/a-/AOh14GigvRJDz3AUbDDTzqyKnBnGYG-1mF4clx_bsjQjtw,Good,5,0,4.1.25,2021-11-11 12:51:05,,
10318,gp:AOqpTOGJZ9x8cHbdwGXLxNyRLeXME4HwC-BnIvztvGjXGrNC6m1Q8uNxqs4ZV3QLxs2oImWKEyQB4jbemEfTyQ,santosh shukla,https://play-lh.googleusercontent.com/a-/AOh14GiJhl0JrOKtJar75zD9AcjlIN06_XnrayUTA1y6Rw,"Kya baat hai mobile recharge per fees chalu ho gaya hai phonepe per. Isse kehte hai business strategy "" aadat laga ke paise kamao"" Meto bhai dusare app se recharge karke 2 rs bacha liye. Ab aap soch rahe honge 2 rs bacha ke kya mil gaya ? Bhai 2 rs mere aur agar 1 crore ne recharge kiya to 2rs ke kitne ho gai batao batao? Ok bye bye tc all of you.",1,0,4.1.05,2021-11-11 12:50:15,,
10319,gp:AOqpTOEZlg-PQn-acog9Bj6oPWKyCkJ9McFY7uWnPt7P69k_opFzDE-y1QMzyWj5ypCXO56IBfUBEFBG9WSR7w,Kamampeta Balraj,https://play-lh.googleusercontent.com/a-/AOh14GhK77F5nBIwXvht1Jj1pT3FoDfoibw7bJU2d_3p,Nise,5,0,,2021-11-11 12:50:12,,
10320,gp:AOqpTOEDj_z9LtG5tXOx9BTu1jgEc2RVopJbA392cYjLsJpi6u9uvYmuHAgpvNW6KSHIjA4BrjVf9eZHVZjFlw,C. Lalawmpuii,https://play-lh.googleusercontent.com/a-/AOh14GgaPaNBM6bACE6JH65TP_j8qgJSCVWMqO4J8U_589w,Good,4,0,4.1.20,2021-11-11 12:49:45,,
10321,gp:AOqpTOH-PHhnqGoSElR2qtf8B-T47BJmGCSa__lh29tPKAG-EMK6AhpPCWq5khevIAOC7JbmvxFnm0VVKnP6HA,SRINIVAS JORRIGALA,https://play-lh.googleusercontent.com/a-/AOh14GhemPhwEGoUJCPhOMxXmp2xIz1PAw1W4cFMGyjEmw,Exclent this app,5,0,4.1.25,2021-11-11 12:49:11,,
10322,gp:AOqpTOHcqLKTZXybIdPol-l6yzENE-TIa7ei4k1QyYoXaqWXgK6eXsjvTmU4yGlmsw-7NNUorEePZvvAx5RHLg,Biman Chetia,https://play-lh.googleusercontent.com/a-/AOh14GjNJYR6y7GPOAoVkQRTots52yqz3jBMn8kEGKVfFA,Fine,1,0,4.1.15,2021-11-11 12:48:51,"Hi Biman! Thank you for the review. Please let us know the reason behind the low rating via our in-app support. We'd be happy to improve our app based on your suggestions. ^AS
",2021-11-11 13:07:38
10323,gp:AOqpTOHy1RkRTgCzsq6MO2TWHkMAfUV_ZltfWC7wwS9K_kGOLrsKU3KS8m_mnZX1DxwcPfmHXeBnaxFNjQCxSQ,shankar singh,https://play-lh.googleusercontent.com/a-/AOh14GhDoKcw4LogaDFpbgTuMsDxUJQa2IPVz0ECdI4H,Guf,2,0,4.1.25,2021-11-11 12:48:46,"Hi Shankar, please elaborate on your concern via our in-app support so that we can assist you accordingly. At PhonePe our primary goal is to ensure the best in class customer experience. ^AS
",2021-11-11 13:08:16
10324,gp:AOqpTOH1ElToT8dr__857PRbOGxBE8448I2w8_Izpkh1k0LgqGa6LXKdyl6eHVjjqveVkltiXTbaXm_JsjZw1g,Uday Paswan,https://play-lh.googleusercontent.com/a/AATXAJzEKpNOPXEP90WbMiyKXURj4vI3fvh_to_N4EVw=mo,Good,5,0,,2021-11-11 12:48:20,,
10325,gp:AOqpTOEBAqrKcKpyCFBOifFZW4D1YSkrwzq63nebJT_ChLjEpSvwkZIrCTfnjUDgo-ByAB7hnQmVk-nSIKH4WQ,The Explorer,https://play-lh.googleusercontent.com/a-/AOh14GiNZmWSrMfqxhOjn5DANfZv5vapKPJuykb2o2iqbg,Network issue,1,0,4.1.25,2021-11-11 12:48:13,"Hi! We understand your concern. A network connection is dependent on your service provider. Please follow the below steps if the app is working slowly on your device:
Go to mobile settings - Installed apps - Downloaded apps - Select PhonePe - Click on Clear Cache - Update your App.
Please contact us via our in-app support for further assistance.^AS",2021-11-11 13:09:23
10326,gp:AOqpTOG0CB-DJoMc7DjGdHFGHWixoJL9_ZZyUReeEemhvHlTlCaB2wSUBFurde4RHxx6mb8mxLXqgb4UHlOIOQ,Nagaraju vallireddy,https://play-lh.googleusercontent.com/a/AATXAJztuQhe-R6eGLaMV3ChzT0hPS48hzL_24fQfqci=mo,Nice,1,0,4.1.24,2021-11-11 12:47:57,"Hi Nagaraju! Thank you for the review. Please let us know the reason behind the low rating via our in-app support. We'd be happy to improve our app based on your suggestions. ^AS
",2021-11-11 13:11:35
10327,gp:AOqpTOGuRBHht7yR-7HObw9CggpXvJ1cBZ7ryM5RVcHtvOdT3laQ-o_KEYN1ejqOGIJYur-ULoh1g34eL-eczA,Jaya Khaitan,https://play-lh.googleusercontent.com/a/AATXAJxSe2xjXppPpfsIo6XVF-WMFTnfv1ap5kpMDLaZ=mo,Nice,4,0,4.1.25,2021-11-11 12:47:44,,
10328,gp:AOqpTOGiuPWwE2BjFfxGFwtFy0HLgePm4BZAMRZ5J6KUjtM-e9jmtTqNgljgIf2moWALLQmZTLUa8futqZNMPg,RANGANATH J G,https://play-lh.googleusercontent.com/a/AATXAJzjQF7XymwteMJcu4JzdqUQ2Kp8mN5FOXLIcvzR=mo,Good,5,0,4.1.25,2021-11-11 12:47:15,,
10329,gp:AOqpTOFugba9IqscEoImeMzVgMNx7fSf4rQJR-BhDJgmJlYswuhxnrPid8sRyB9tZOwdc0hj9_KFF-HZqRE1Wg,Manisha Shrivastav,https://play-lh.googleusercontent.com/a-/AOh14GjVPGoiIgz0-XytS_ualw5l7cM8TlbzaGfSvq_U,Superv app,5,1,4.1.25,2021-11-11 12:46:49,,
10330,gp:AOqpTOETuby6wWhfIlckTCxfA9vshfty9I1d_sYFpXnEvHrxltY8lle_M64FI_rI6iHpqrwHdQU8HpnLWqxW0w,Vani royal,https://play-lh.googleusercontent.com/a-/AOh14Gi-tuYWs4OYLuRQ1wkjWtso2fyfLRfos3B-Tw7-,Gud,4,0,4.1.20,2021-11-11 12:45:19,,
10331,gp:AOqpTOE_j1L78c7N6aMBj8ltBjxT5-M8u8z_q8Th3acAkGVZH8tERhsM0VNS5hCQS7U-pGxZT8aUx1gKZiswFg,Ramswarup Rsharma,https://play-lh.googleusercontent.com/a-/AOh14Ggp-rpx45ZxNZi7ORoIm5TQXoRD-gHzKy1Dy49c,Super nice,5,0,4.1.09,2021-11-11 12:44:29,,
10332,gp:AOqpTOGE97fZrAl2Ji1ezEFSjDCmgGqPEXdILJJHhMfVWQaJPi2PWr-qQYxwZRy8hDK5bZXv13ywfVSnDHEnOA,Anu Kumbar,https://play-lh.googleusercontent.com/a/AATXAJxjIt9R7Bqr6sX4xe9Cn5tKcFnlDw_2_8FbLAzj=mo,Good,5,0,4.1.21,2021-11-11 12:43:36,,
10333,gp:AOqpTOE_MtTPKvpXf79fw-4OrxfjuN5rZXdN9KxCvpfDVYGuogQX1oYfLPGcOvkx1rPCoH7ohJ-V2WMQfm4lHQ,Kumod Kumar,https://play-lh.googleusercontent.com/a/AATXAJynjr76OhLhjpPZSvzMPbutvmDqXFvomwW22RfD=mo,Kumud Raj,3,0,4.1.25,2021-11-11 12:43:29,"Hi Kumod, please elaborate on your concern via our in-app support so that we can assist you accordingly. At PhonePe our primary goal is to ensure the best in class customer experience. ^AS
",2021-11-11 12:48:14
10334,gp:AOqpTOELAhI_6Mty-4XTdU8Ob_Q0m8W9Mr4kKLFIW-M-gg2SsCo823lRPqgWEeNXRlHRR8XE5sBOEeCPiRThYQ,Mithun Mondal,https://play-lh.googleusercontent.com/a-/AOh14Ghjyvl40umysGmZWKEjUjjJ1pthDHDZE5dvgDOjiA,Nice,5,0,4.1.25,2021-11-11 12:43:27,,
10335,gp:AOqpTOHs84VRTxpzrWhfbsw12Nf-qVAld9xw1jReIug9keQ0D7ozEQ97smIQtEG730JkUdZjpt0QRNUwlLgtHw,devi lal,https://play-lh.googleusercontent.com/a/AATXAJyORjtjxwyAxWWNYFsKRMGgD3Ia0z3OIcNWY7JL=mo,Nisw,4,0,4.1.25,2021-11-11 12:41:46,,
10336,gp:AOqpTOGoq4DKzusuz8L-iGib4T5K1K86nAWpkxz5C8GQTW2PI5MOkQnHo5qslz9Qo1GjgMDsCYdWcNwe1He1mg,Neeraj kaushal,https://play-lh.googleusercontent.com/a-/AOh14GiljIFWZtLDtkN-yVdGUKXqL1NfVW1BqZJmyOVF,Wah,5,0,,2021-11-11 12:41:04,,
10337,gp:AOqpTOErGMlLyJsnhYbuIsBuWIRJDCCq7IjgfuZ4b1c_YNbG79xtogBfqxU50_IT-6OAcIhAbKljNFJHc-s4KA,full satisfy you 9641092616,https://play-lh.googleusercontent.com/a/AATXAJyyFckDb7PbSWFdfwbQDTQkWVISbq1Qj_2tGW4J=mo,Charbi chad gya hai bahut... Charge laga raha hai har transaction.... Bhad me ja ni use karna tera phone pe aaj se...... UNSTALL.....😒,1,0,4.1.17,2021-11-11 12:40:37,,
10338,gp:AOqpTOH2x-ZIQOtPMOq5l6cu2UCNn-asjirYckvUL-EbY_qX0geYIYld46HbHQ8TaI0Kiwpt8cW363hV_geHAQ,Pankaj Nayak,https://play-lh.googleusercontent.com/a/AATXAJyfikUWAYD_mLao9eAfeSu91XpYOk4cGQRRkH2F=mo,Very nice this app and very easy,5,0,4.1.24,2021-11-11 12:40:06,,
10339,gp:AOqpTOGKuI5M1dhQ3Vu966iVYIalgo76YTbQ2xkYxZxDNbBta30FpLOh8pZDtcAliKx-oPtBm_nseEEbJMrBcA,Mongal Dhibar,https://play-lh.googleusercontent.com/a-/AOh14GjAHNaEJmgkemaly3yKhUVGxNt-8tIOysvOQ6v3Rw,Heavy driver,5,0,4.1.24,2021-11-11 12:39:28,,
10340,gp:AOqpTOFQSuA2RomtlacaMzC3DkhFs1-yaOEVCmwMMuMSLX9ifhuDfO4rGZD0BcBZjupDUnV7ugesjiB-bfYgaQ,Ram Vinay,https://play-lh.googleusercontent.com/a-/AOh14GhyjNuH8_SnhwWzhr5rSkLRIPemVsW7N3RmREo-1w,Good service,5,0,4.1.25,2021-11-11 12:38:12,,
10341,gp:AOqpTOFls1L1rasoeXnlYwkSPZCEO75DBQs9kJa1itWn7Af4QFGZ1sNp1oF01Bm0j6ToxjCwtc2sXIJXUIgBcg,MUKHTAR SHEIKH,https://play-lh.googleusercontent.com/a-/AOh14GhHg7d-Noap9wDlPHu8C0_JfVT4e8jJbzIMp-N92g,Nice,5,0,4.1.25,2021-11-11 12:37:28,,
10342,gp:AOqpTOGRhrewyHl1wrXS8BbLVXNCTrTW8eFC7xPB1aFK9RR7CktxkNkeMpsCVoIusF3VC19fBegrMiES6MbGXw,Muslem Sk,https://play-lh.googleusercontent.com/a/AATXAJzvkpBerxWeZef0olf9dyx-hYykHNc6oNF_qrGp=mo,Ok,5,0,,2021-11-11 12:36:15,,
10343,gp:AOqpTOGD4AZz4HRWNks-RMkxCeBNXsD9s-wlaOfcXuKPLigtxneeHwsa6ZX9bycRZxAOL8vycGdbGlOO0C0UvQ,S.venkatesh Sheshu,https://play-lh.googleusercontent.com/a/AATXAJwSEkQzu8tE3GiCayuBfKigIm0FrBIKMGx86oS2=mo,Good,4,0,,2021-11-11 12:34:32,,
10344,gp:AOqpTOFlax4Lt-W03QS2Iql2JkRXAmqMp-xioVX_35XL1bxTrMwr40K35bFUE-pthd7OQeDSMwhx13IJM9b5Rw,SK Younus,https://play-lh.googleusercontent.com/a/AATXAJxwTobJ-_dLLFalZiM4lm_rLx31LcSlSbk_ttK0=mo,VARY USEFUL APP,5,0,4.1.25,2021-11-11 12:33:46,,
10345,gp:AOqpTOFIdt3H6XUnW9aEwOTguiGXVdfadpOOavguuiFa8xPTNe_pP27WWjMDDx-FOVgcnxa-nfuXwJmIfsvjQg,Neelam Sonwani,https://play-lh.googleusercontent.com/a/AATXAJzA__rQ2_-JCUohqmaRFWc7SzcU0trT2tdimw8O=mo,Likely,5,0,,2021-11-11 12:32:34,,
10346,gp:AOqpTOGEQUaoyrwU9CLwaH8AwHGYFeQOlEzA9mt5S13zmQBJZtRUu6gzQuki3N-Iq_Ha5k7-7gXaSUFCeVTW2g,Vijay Sharma,https://play-lh.googleusercontent.com/a/AATXAJzG-JmLTv4Go6dmi6fNRfoi3PJL6BDRRA82GZU5=mo,Throw that Mulle Amir Khan out of phone pe promotion.,1,0,4.1.25,2021-11-11 12:32:08,,
10347,gp:AOqpTOE3KGV5DJb-nW8zfwU5dMlNCmhDhf74amxdOMwaOVbYf-tW8WCglwNP3wVE6YmhVWnpnkZFGg0XYjFvZQ,Aniket Vishwas,https://play-lh.googleusercontent.com/a/AATXAJwMHtMtRM8LybH-jHlzHAsNVAevTiga2ez0vC2n=mo,Its very good,5,0,,2021-11-11 12:31:54,,
10348,gp:AOqpTOHgBi4HnUl2SZ1CJ5oS3tgQ0_wZoo9oClcIy7YcoJN1uklK77f2JnQTBtjgJxwBKF2zI7HmbWcAEI6YoA,Christopher Doss,https://play-lh.googleusercontent.com/a/AATXAJx6LkkUXTnaXYl02Qix3zG0dEzdlAgXkE8rjJdW=mo,Verry use and safe ..fast..thank u phone pay,5,0,4.1.21,2021-11-11 12:31:30,,
10349,gp:AOqpTOGU48wVllYMMLStteMR8ZuwaltLq-hugEdz4xMMAzPFWu3qJ-MkaHGLQzswbk_-WRmBg1UwxxQ9KqFJqQ,ARUP MANDAL,https://play-lh.googleusercontent.com/a-/AOh14Ggaa68ueGWyCfvwY2Cpy_mPole1yeCK0VQw0mn9Qw,Good app,5,0,4.1.25,2021-11-11 12:31:24,,
10350,gp:AOqpTOHEgEQeH4RdrU-JMwHwZwEPuNu7UhYxYuAXD-Ke8m-japPLm2bca-lS5hWNYD_pdDdJ54wtkFhnYNDZCg,Ashok Dey,https://play-lh.googleusercontent.com/a/AATXAJw88czMBMQbZrUmHhUSFu6AuECrpLpQ6hW785xZ=mo,Valo,5,0,4.1.25,2021-11-11 12:31:10,,
10351,gp:AOqpTOHHe95jnmCSJccAxa5w86acghG_veBBnBHrnfQ4FIZlDXM1M8p4ggVRmKzXaZWQ2lSgXrjMPhKlI1yVlA,CHOTELAL KEWAT,https://play-lh.googleusercontent.com/a/AATXAJyFgJXm1Tju3-GZa413Bik--CxTuo17wgWCIcLD=mo,Good,5,0,4.1.25,2021-11-11 12:30:55,,
10352,gp:AOqpTOGvqIr_5BlxsYDcaPRX5b0pLOM-8ml7ZgL_u9ER99n0vLMZz6mHoQnM0KNV57uKApTDEdC7iXUFYEfsFg,Deepak Kumar,https://play-lh.googleusercontent.com/a/AATXAJx6JBPQTwPdcSf42N_rpswosFidJXuuvyH6jpK1=mo,Why is this additional cost on every payment,1,0,4.1.25,2021-11-11 12:30:33,,
10353,gp:AOqpTOHKTb_wGgL47QcNrpifugv20buWADfzlJErTiegje9pzUZW_OLUPJz39qWp-8mM0KVdKUE8E2xemzOXfg,09_Bhoomika,https://play-lh.googleusercontent.com/a-/AOh14GjLogF9GNdpyzQeQfuwf137VW28UxI5u2NS4cRKug,Good,5,0,4.1.25,2021-11-11 12:30:07,,
10354,gp:AOqpTOFISav9QSTivCeoZDGu5BUoFP308gZbFKwdQAhF5wfSzhxm9Ihj-mBy7ctwKwuL5gxuTEF9tHTU2a-rjg,KARROTHU BHUVANESWARA NAIDU,https://play-lh.googleusercontent.com/a-/AOh14GhfIKdIoxjS18juJ1m_NnLIQNBpj5AtcBsxPWFP,Vgh,5,0,4.1.25,2021-11-11 12:29:57,,
10355,gp:AOqpTOHup55E72LVCqo8_8oBck8sP2zUtE64LgYuSWk81vlJuHIPQgsrxWGoyABjsEusUuoNie5XUd59sAiIdg,hrsraju sulibhavi,https://play-lh.googleusercontent.com/a/AATXAJxoirByOS-SYJdi4Bfp8NjAq-xKzCkA6_B8tt0J=mo,Super,5,0,4.1.25,2021-11-11 12:29:32,,
10356,gp:AOqpTOFTirQM6YEZ3vQWqOFQ_7nByGe-Vn-eNI8oaoI-mUHRVEgY8_TSNMnb-avUejL5p9G-9OrCMISx4iMPsA,telugu bajanalu,https://play-lh.googleusercontent.com/a/AATXAJyNOPH2VfKLhoXEWOBj6zQuPucjJO8qxUBS3bns=mo,Thankyou,5,0,4.1.25,2021-11-11 12:27:36,,
10357,gp:AOqpTOGvKx_FoKzZGmDxXwapiZnFGSC4TxRDfYP6qLZaVMgIBLDUV86n2xaOo_mXd5-QAZgRUNli69rh8Iy8IA,Kalyan Chanti,https://play-lh.googleusercontent.com/a-/AOh14Ggmbne-kqO-hfrNWaDrebAMrobPmUd9fR9-prv6iL8,Okay,3,0,4.1.25,2021-11-11 12:27:36,"Hi Kalyan! Thank you for using PhonePe. At PhonePe our primary goal is to ensure the best in class customer experience. Please share your ideas on how we can make the app better and earn a 5-star rating from you. You may contact us via our in-app support. ^AS
",2021-11-11 12:38:52
10358,gp:AOqpTOGmXlD5hlUiBiPno8i0JgKF6SS4wOen22vDZmzDEXl5Qvil2RlqzesjgkvZnFzGN1F0ekOjvTfLiyMlnQ,Dani Dani,https://play-lh.googleusercontent.com/a/AATXAJzz37tod-huUgHdMAox8NltuLD6BZ5ImhwG9Fyb=mo,Bad,5,0,4.1.25,2021-11-11 12:26:44,,
